SAMPLE_ID,KRT17,ESR1,KRT14,EGFR,KRT5,DDX41,STAT5A,STAT5B,MKI67,CDC20,RFWD3,SIAH2,CDH3,SMIM14,FCN1,ACTR3B,RAB17,SUSD3,TYMS,INAVA,PRRG2,DNMT3B,PBK,TTYH1,IL34,SLC39A6,OVOL2,FABP5,CLEC10A,ELF5,MAGED2,ABAT,SLC43A3,FOXC1,RERG,RPL21,BCL10,PLPP3,RMND5B,MARCHF6,ISCU,PRNP,GSK3B,RPL10A,C1R,FOXP1-IT1,EZR,CFH,SDHD,KLRB1,ZFP36L2,ARFGAP1,SELENOF,CHTF18,CTHRC1,HSD17B6,LRRC38,CES1,ATP1A2,SCN2A,COL10A1,PENK,CXCL3,MRGPRX2,BGN,SLC10A6,CCDC141,PKHD1L1,OR2L13,DSC1
MB-4686,1.2951725,0.48327854,1.3932486,-0.45208484,0.85688335,-0.68752503,1.0451372,0.18285331,-0.81729424,-0.32151777,-0.09967363,0.33801463,0.63763887,1.218191,0.12706722,-0.71252024,0.5893511,-0.02909348,-0.5681578,1.5361133,0.03819104,-0.101675056,-0.7157191,0.35001266,-0.046287633,0.90847003,-0.20274869,-0.11277143,-0.07938011,0.5349657,0.30452448,0.69712454,-0.8770784,0.7521097,0.41929442,-0.10507328,0.26593363,0.8073962,-0.08717903,0.5431617,0.10737312,0.17215756,-0.25893497,0.043388024,0.0744801,0.9242669,-0.03108992,0.3277173,-0.22684316,1.156409,0.058486704,0.9022719,-0.35771063,-0.1217699,-0.07628004,0.7817019,-0.5186696,-0.22514294,0.4048989,0.2192441,0.5667554,-0.0315919,-1.9390105,1.1342129,0.41379505,0.42749143,0.38540292,-0.5393636,-0.6972244,-0.4616831
MB-4706,-0.30112553,0.58535284,-0.39779958,-0.37970313,-0.18225375,0.19245207,2.0497837,0.23374042,-0.99275005,-0.67872715,-0.41359472,1.0537328,-0.9724546,-0.1578594,0.19425026,-0.3668076,0.9091702,1.8337375,-0.5640588,-0.39939907,1.1794022,-0.3203198,-1.0402372,-0.14016347,0.008698463,0.1590597,-0.17975447,-0.26713246,0.42019376,1.2114949,-0.24993552,-0.06258321,0.019495541,-0.13836572,0.30762252,-0.7792032,0.2736317,-0.76050776,0.46958026,0.22214288,-0.101674154,-0.71751815,0.023493715,-0.9038735,0.3082213,0.25623548,-0.5351625,-0.408197,-0.06878305,0.39740035,1.162708,-0.09297651,0.12886636,-0.6500371,-0.6416373,-1.4420363,-0.26563343,-0.57785374,0.19965084,-0.14876299,-0.5588604,-0.29232588,-0.28992718,1.1554074,-0.3559108,0.41319504,-1.057032,-1.54111,0.19185168,0.27423096
MB-4719,0.5524595,0.96275765,0.36480802,-0.34791115,-0.015495934,-0.7298144,0.42909226,0.405197,-0.5803539,-0.66033185,-0.7847014,1.9439067,-0.33671507,0.9771522,-1.2588829,-0.46528274,0.80509657,1.4688294,-0.4114972,-0.6043474,1.0845263,-0.55286103,-0.5328653,-0.3232172,-0.38080305,0.97255385,0.48187903,-1.0235415,-0.8698805,0.54926205,-0.0939749,1.513418,-0.88627607,-0.70762205,0.5532607,-0.21694504,0.021795254,0.15436111,0.025992371,-1.0338396,0.004199145,-0.6137443,-0.7590087,-0.23684143,-0.4125974,0.37990427,0.48148045,-0.7549095,-0.07188227,-1.2833759,-0.10367236,-0.16115929,-0.21364704,-0.666533,-1.0653305,-0.51157135,-1.2386879,-0.88057715,-0.050785784,-0.6687317,-0.04329059,-0.08177919,-1.8125424,0.41009656,-0.56745744,-0.012097551,1.5319128,-0.52076834,-0.41739485,-0.5800532
MB-4702,-0.17995605,-0.16085897,-0.4061975,-0.28072816,-0.6061466,0.8697806,4.702716,4.2863135,1.2865762,0.4428883,1.3285673,-0.31791872,-0.5275669,0.23883983,-0.7860022,0.47178054,-0.3719059,0.59874845,1.9527075,1.7823511,-2.2783227,0.7679052,0.71411985,-0.5333641,-0.71941745,1.047035,0.07318189,-0.14746265,-0.9197679,-1.0545332,-1.2507828,-1.355556,1.1212178,-0.9845522,-0.05418641,-0.268632,-0.9193672,-0.9024719,0.6696297,1.6617788,-0.09557569,-0.7788027,-0.54536265,-0.294127,0.11816911,-1.8560315,-1.2548804,-1.402746,-1.8208408,-0.91826797,-0.5948484,1.3269646,-0.7564098,1.3353639,-0.81769294,-0.055086702,-0.3651083,-0.4326904,0.5911518,-0.23094225,-0.8064979,-0.010397265,-0.836889,1.9421079,-0.7185193,0.6553339,0.839588,1.4387358,0.6683317,-1.1218163
MB-4908,-1.2266923,0.9537599,-1.1714045,-0.6508346,-0.92746526,0.45328602,-2.06308,-0.8277907,0.19525084,0.29522577,0.2742324,2.3157122,-1.4417361,0.313021,-0.2574357,-0.6037477,-0.028792616,0.24253812,-0.6572354,-0.40179843,0.7293161,0.23503985,0.25243646,-0.33281478,-0.77740276,0.13946466,0.95396024,-0.045888316,-0.6292413,0.9823528,1.0675318,0.030193316,-0.2159451,-0.7503114,-0.1519618,-0.9792527,0.62264365,-0.8693803,1.0218407,0.09827419,-1.2993721,-0.91126925,0.86238194,-0.62854284,-0.5299679,0.12526853,0.784004,-0.6304409,0.044788286,-1.1589072,-0.13176528,0.6773288,-0.29562634,1.2561837,0.098075956,0.520368,-0.61554515,-0.57045555,-0.65383315,-0.55096143,0.6957229,-0.47068074,-0.04678859,-1.4172399,-0.027893519,0.85188425,0.39330092,-0.74431175,-0.39550036,0.12626834
MB-4871,1.6153919,-1.5294138,0.6540351,0.82749164,0.25173646,-0.46628112,-0.9299654,-0.459284,0.8415881,1.0378373,0.48907834,-0.9930473,2.713315,-0.34501183,-0.862083,0.22094394,-0.58345234,-1.5088209,1.6711783,1.7999468,-0.5368634,4.296613,-0.33801442,0.34171474,0.18075496,0.21214627,0.58425325,-0.32971668,-1.0362384,-0.25423512,-1.2717775,-0.6515342,0.5902516,1.5564069,-1.4267409,-0.696624,-0.37480468,-0.5426628,-0.36490887,1.1227152,-0.89027524,0.46318415,0.74281204,-0.05148809,-1.3593593,0.5158699,-0.34241122,-1.6852747,-0.7661071,-1.2577823,0.52646863,2.014091,-1.1582081,-0.013497117,-0.6016475,-0.07098269,-0.47608033,0.22044435,-0.3328144,3.9659982,-0.026194904,-0.21224616,2.2202387,1.149209,0.40749663,1.0122437,1.4200411,-0.38990143,-0.7819031,0.019795246
MB-4906,0.23843856,0.89797395,0.7413131,-0.8290895,0.45778432,1.4119433,-2.1607554,0.29932383,-1.0903255,-0.21344519,0.27633184,1.666977,-0.3140208,1.013743,-1.2715797,0.20184876,1.0299397,-1.4423378,-0.12916829,-0.8189933,0.82449204,0.36980578,-0.8046966,-0.11027102,-0.6770282,0.9432612,0.81439537,-0.2574349,-0.76320744,-0.53986305,3.0665274,-0.5738538,-2.076176,-0.6342406,1.6319894,-1.2408866,0.39170188,-1.8173409,1.0402361,1.582399,0.29362616,-1.0011467,0.529466,-0.27833098,-1.6657822,0.995249,0.1622612,-1.3654554,-1.2863758,-1.1503093,-1.681974,0.50417256,-0.3053239,1.1782033,-1.5381111,-1.1710049,-0.043689422,-0.99834734,-0.7046203,-0.009198236,-1.3634573,-0.27353066,1.7568558,0.23244165,-0.8358897,-0.78070337,0.41369575,0.6602328,2.7167158,0.40429807
MB-4911,2.5733502,-1.7100681,0.5765546,0.71032125,2.3764992,1.9433087,-1.0940241,-0.46968138,0.8055972,1.9392086,2.1253672,-0.46018258,3.3488545,-2.0659747,-0.25063744,1.8968207,-1.5483084,-1.4697309,1.6879742,2.7956958,-0.79569787,1.8854228,0.5794538,3.521711,1.6551821,-1.2395862,-0.16325861,1.4319385,-0.4868772,1.9811008,-1.4275382,-0.9190665,2.6499324,2.4109912,-1.4364386,-0.70302236,0.7169199,-1.0648309,-0.06468471,-0.13266742,-2.2440338,1.375954,0.26663232,-0.062185396,-0.31162277,-0.70272255,0.24823946,-1.3122689,1.3114687,-0.7914999,-0.007596619,-0.107972726,0.5305648,0.15356089,-0.19395034,0.2901261,-0.16075987,-1.1701039,-0.10857116,1.1822009,-0.92366827,0.34991148,0.22424296,0.9278652,-1.4843261,-0.15356183,-0.6749287,-0.24293862,0.12676807,0.19395125
MB-4866,0.46918043,-0.31741947,0.48317817,-0.36370715,0.21754512,-1.0191411,-0.31951913,2.6920178,-0.42999172,0.2524366,0.5197707,0.9735532,0.001999393,-0.07418065,0.3045224,-0.36620775,0.6856268,0.858783,-0.5968506,-0.7681061,0.80229765,-0.13736604,-0.47797912,-0.6095449,-0.6206424,0.6668312,0.760309,-0.55935866,-0.06258435,-0.9968477,0.7706068,0.6170448,-0.82019275,-0.493876,1.1227175,-1.4466347,-1.2339879,-0.89587355,-0.43759048,1.0638301,-1.4670297,-1.0515339,0.4813781,-1.5539098,-1.3775547,1.7272642,-0.5313634,-1.3703542,-1.5920986,-0.4333902,-0.6326388,0.51816905,-0.7646078,1.1861014,-0.89127433,-1.0809276,-0.49977434,-0.24683747,-0.9886484,0.009696993,-0.35841104,-0.8703795,0.30822173,1.3950467,0.6021476,-0.6696314,-2.2190378,0.17435578,-1.1971984,-0.59824854
MB-4858,-0.35021317,-0.33741444,-0.020094883,0.06948329,-0.458084,0.60854673,-1.5521086,-0.4372896,-0.31112167,-0.65703267,-0.6618323,-0.7205165,0.8305902,1.1139175,-0.46488336,0.15755995,0.5194687,-0.030893026,-1.0414386,2.306719,-1.1805005,0.15486011,-1.0679301,0.012198031,-0.29632443,-1.0692294,0.2897274,-0.92246693,-0.42449299,0.52936715,-0.12646669,0.5220688,0.4042985,-0.6036483,-1.0919253,-0.0062982063,1.250985,-0.02319404,-0.18625398,0.28272754,-1.0327393,-0.198449,1.1487097,-0.083080135,-0.8575855,0.98895055,-0.738911,-0.9601577,-0.18505372,-0.9096701,0.20095076,-0.7031223,0.21614428,0.55755925,-0.86858004,-0.22264437,-0.69272566,-0.4326904,-0.2898253,0.13236603,0.06218278,-0.27872935,1.5677036,-0.22714177,0.46468222,-0.5839531,-0.6256412,0.2500366,-0.49537522,-0.11786996
MB-4862,-0.79850024,0.46508315,-0.7395134,-0.28742644,-0.58915085,1.3767523,-0.63613945,0.6432367,2.5935469,1.1368122,-0.1598585,-0.15625979,0.2851279,-1.9422061,-0.75011134,0.19165133,-0.85868275,0.85688347,0.8402876,0.52026916,-0.5082707,1.0686293,0.51427037,-0.09897388,-0.50507164,-1.086825,0.77360564,0.2628337,-0.86248237,1.2709799,-1.6497822,-1.0120429,0.84938633,-0.7017236,-0.82979125,-0.39769942,0.41989475,-0.3294167,0.40179738,0.76410586,1.0212426,0.49537605,0.82099235,-0.7855033,-0.18485469,-0.1705568,-0.85268223,-0.019894976,0.0018991104,-0.84788567,-0.18515182,-0.32821706,0.02329305,-0.09897563,0.54206395,0.9817514,-0.9982485,-0.027592916,-1.0713276,-0.21664585,1.000046,-0.43299025,1.3850498,-0.21344523,1.0356382,0.16995646,-0.9293643,-0.58345246,-0.250037,0.007098457
MB-4872,-0.5804552,0.24333906,-0.059484947,-0.41599396,-0.0697822,0.5593592,-0.26853198,0.8798768,-0.09827526,-0.6999218,-1.1744034,-0.5472605,-0.7968989,0.2492372,1.1799014,-0.36590785,-0.08267899,-0.5897524,-0.30412424,-0.6657319,0.23904021,-0.7167196,-0.8558837,-0.3902003,-0.54536146,-0.40079862,-0.5084717,0.014296489,0.09217658,-1.0349381,-0.18955077,0.081980206,0.3591099,-0.45478588,0.19645052,-0.41429526,0.71901935,0.055686034,-0.19645141,1.0319381,1.1877006,-0.36000827,-0.7043225,-0.30742365,-0.139866,1.2361882,-0.38190123,-0.13346632,-0.13296686,0.52546805,0.35141277,0.6456368,-0.2539369,0.19265106,-1.1182171,-1.439537,-1.1900002,-0.13086678,0.58705276,-0.23724064,-0.9417637,-0.5430624,1.862929,-0.6590322,0.82109237,-0.18325432,-0.3368143,1.0830258,-0.017495593,0.37270603
MB-4887,0.51496893,0.23374148,0.7148197,-0.1698562,0.44828674,0.8379886,-1.0997226,-0.26643285,-0.5811537,0.54216313,-0.95145947,-0.53996235,0.72951573,0.62884074,-0.39070207,-0.416695,-0.1510617,-0.7968002,-0.73801506,1.461532,-0.71921724,-0.505573,-1.1881998,-0.06188325,-0.73801273,-0.62664145,0.0070985192,0.20184915,-0.7188186,-0.07927929,0.8712814,-0.21704412,0.28322905,0.10797216,-0.3447133,-0.75161016,-0.20084855,0.25033686,0.82788974,1.1187161,0.3505118,0.26133507,1.1919986,-0.7418143,-0.33201766,0.4197942,0.8459883,-0.13596569,-0.6610336,-0.29642472,0.27223277,0.44218823,-0.36900777,0.5383641,0.24643852,0.55645883,-0.12526883,-0.50737154,-0.5868501,-0.29222676,0.5796522,-0.36340788,3.5638993,-0.08267842,0.27922902,0.71691835,-0.025992967,-0.22544305,-1.4471354,0.22964221
MB-4867,0.42529148,0.4235936,0.44298834,-0.0511862,0.38310322,0.23944017,0.5346657,1.6278872,-1.1763039,-1.1797001,-1.0618318,0.9959475,0.21644525,0.4275919,-0.5918513,-0.6855271,0.25133654,1.7015707,-0.93296593,-0.71481955,0.18595366,-0.9755542,-1.1097196,-0.20304756,-0.55755836,-0.0008998185,1.1158196,0.0700824,-0.33181638,-0.6069461,0.45908546,0.9635571,-0.6283411,-0.29822537,0.408997,0.7393136,1.2780781,-0.3127209,0.3151193,0.76040673,0.8453869,0.38740328,-0.69302535,0.4743795,-0.14166555,0.26313376,-0.2784274,0.15776019,-0.057685852,-0.19425046,1.269681,-0.324518,0.31162012,-0.4729816,-0.1576595,0.20234828,-0.5641581,-0.1719564,-0.16285741,0.0015990376,1.1961963,0.020294964,-0.7523104,0.6521352,0.5981486,0.7517095,-0.73961234,-0.794799,0.24943718,-1.5790007
MB-4888,1.6189909,-1.6634799,1.4910239,1.4144433,1.4919227,-0.95865643,-0.9685557,-0.4055976,1.0416378,1.5427092,0.6166463,-0.4994726,2.5729504,-1.4012436,0.6524345,1.5148171,-0.9381626,-0.8161953,1.5228158,1.4565333,-1.3686528,0.5395628,-0.42519245,0.20294982,2.3660026,-1.3936473,-1.5694047,-0.21764494,-0.27443087,2.2156417,-1.0486339,-0.64003706,2.0809758,2.4399836,-1.1647068,-0.78600144,0.73161614,0.7693058,-1.499922,0.49427408,-0.39809936,0.5557608,0.4805783,-0.67013234,0.28252774,-0.6111456,0.87038213,0.37540525,-0.070082724,0.61534536,-0.17115535,0.37130615,0.3830021,0.4123958,0.3016246,0.54656136,-0.18625344,0.04108971,0.16955845,-0.45298618,0.6305393,-0.24633752,0.35610965,-1.2501823,0.8789777,-1.7236652,-0.09867457,0.20134893,0.74651194,-0.17765485
MB-4929,-0.52956796,-1.0585325,-0.0846786,-0.37990308,-0.3413135,2.186547,-2.2904227,-1.4879234,0.56015897,0.5221682,0.91507125,-1.0309377,1.076928,1.7727501,-0.5724562,-0.15186189,-0.060184676,-1.9147187,0.58245254,-0.04328879,-0.48407677,2.6269352,0.8247919,-0.35430935,-0.8956729,-1.6808747,1.1353146,-0.3114213,-0.84348714,0.23074247,0.3358166,-0.2471365,-0.20884688,-0.21544626,-1.6073955,-1.5099188,-1.2655799,-0.4925755,1.1211156,2.278623,-0.97105485,-1.332763,2.2597291,-0.89007694,-1.3515612,2.4666777,1.5964986,-1.0126444,-0.33871496,-1.3016713,-0.89127356,3.945603,-1.1539093,1.9444107,-0.41659415,-0.2713321,0.5917502,-0.3280169,0.023895316,-0.42949212,-0.15606213,0.15666044,-1.4177423,-1.5281117,1.2716786,-1.9912975,-0.43858856,-0.31901938,-2.1662543,-0.3813034
MB-4945,1.8497329,-1.5318131,1.9363116,0.5972498,1.3701535,0.061485242,-1.2264906,1.2212903,0.93406487,1.7949452,1.0202447,-1.2155907,2.4182894,0.033092096,0.55265975,1.206395,-2.0468824,-0.81389594,0.6067464,1.8104441,-0.6468356,0.92546535,0.9298654,2.833685,1.3930484,-1.4327374,-0.9163691,2.4557798,-0.8297906,2.22144,-0.89397293,-0.9628554,1.6699795,2.5604534,-0.671731,-1.1749033,-0.28882635,-0.62994075,-1.4408369,1.0973216,-1.0071458,0.5920517,1.6677786,-1.2107962,-0.8359909,1.0974232,0.92986715,-0.5668569,-0.2493375,0.47668034,-0.76140636,0.9093702,0.016994644,1.6376878,-0.12896673,-0.57105637,-1.047536,0.39210093,-0.5885497,0.5855516,-0.87638026,0.20194897,0.9773527,0.24893746,1.0575327,-0.51137143,-0.63493884,-0.04458882,-0.062284313,0.18335392
MB-4930,-1.4058472,0.9933499,-1.0129446,-0.878677,-0.84628576,0.03159281,-1.1586078,-0.42389297,0.23484087,0.5817531,0.7784056,-0.11047143,-1.4363375,-0.3018228,-0.1473635,0.9536588,-0.49347514,-0.984453,0.34261295,1.4533341,0.2813295,1.714666,0.018495534,-0.3150193,-1.2520827,-0.24803726,0.70432305,0.9537593,-1.050235,-0.3605083,-0.12336749,0.93866336,0.92376757,-0.94846135,0.41799474,-1.4720283,-1.2145928,-0.8826769,0.17035589,0.26593181,0.448887,-1.527414,0.69072527,-1.061134,-0.86908257,0.64053845,-0.8906726,-1.2452857,0.19625005,-0.7280159,1.0536355,0.5441625,-0.45428622,2.572053,-0.14936158,-0.26063478,-1.0246419,-0.28602752,-0.3609073,-0.80009854,-0.067884386,-0.27343068,-0.93056536,0.6423376,-1.2223922,0.30212307,-0.5032722,-0.8101951,-0.504073,-0.1006743
MB-4894,1.1244154,0.42269382,1.0970234,-0.803696,0.29012674,0.2989251,-1.1233166,0.89257354,1.0432373,1.3436598,0.34031576,0.44318792,0.35191107,-1.2821739,-0.78620225,-0.58305293,0.28412825,1.0288401,1.4376372,0.14466384,1.4138428,-0.04548926,0.8650818,-0.28592664,-0.3356145,-0.2669325,0.7222186,-0.5805533,-1.1905994,-1.0057455,1.126117,-0.48567614,0.3472129,-0.100075364,0.42029417,-0.91526884,-0.74081224,-0.73811346,0.9511585,0.6096449,-0.69052565,-0.89937234,-0.8381887,-0.45108747,-1.0562354,0.85058546,0.61164755,-1.0045464,-1.6411862,-1.128315,-0.026791774,0.40459776,-0.68892694,1.4334391,-0.63973784,0.069181904,-0.21224688,-0.15636034,0.03589228,-0.11247216,-0.26653424,-0.86528075,0.19545023,0.83228946,0.21074629,-0.8306908,-0.34541214,-0.57875365,-0.99125034,0.30932206
MB-4898,-0.7454136,1.0451368,-0.56095845,-0.7387124,-0.18735246,1.3497591,-1.550909,1.6281872,-0.53056645,-0.6395371,-0.70932037,0.765606,-1.0306399,0.5927499,-1.1513101,-0.701523,0.36440793,0.9272657,-0.92856705,-0.89327455,1.0049464,-1.3387624,-0.76760596,-0.26443207,-0.9147681,1.5873983,0.85938406,-1.5504084,-0.733315,-0.47617912,1.4656312,1.7596556,-1.0676303,-0.78580236,1.3134694,-0.39440024,-0.7336141,-1.2668798,1.950406,0.2259419,-0.55436,-1.6930722,0.26843187,-0.37260723,-1.51572,0.5536604,-0.09077483,-1.5185168,-0.7648074,-1.2614814,-0.758907,-1.1518089,-1.2239916,0.2712313,-1.3691539,-1.2234914,-0.40709773,-1.1332132,0.25563666,-0.36100942,-1.0631331,-0.20914693,0.72071755,0.5641575,-1.2084957,0.41079563,1.4871241,-0.3339156,-0.83698916,0.9362636
MB-4670,-0.3892033,1.1524098,-0.70952094,-0.6001474,-0.81789297,0.98325187,1.1142198,-0.46938145,-0.43738988,-0.32921582,-0.4120951,-0.39799836,-1.0373383,1.3645538,-1.3607571,-0.26553318,1.9444085,1.4750278,-1.2164946,-0.816194,0.0683834,-0.7500112,-0.30662236,-0.25983325,-0.47567907,-0.26583278,0.26093465,-1.7322625,-0.7068217,-0.8815768,1.4995227,2.0442836,-0.82079256,-0.842888,-0.0712821,-1.4199414,-1.3109685,-1.0768279,1.3554564,1.5075179,-0.6210432,-2.3101165,0.6941244,-1.7303654,-1.292476,2.5469575,1.3196687,-1.3282648,-1.5223161,-1.0136439,-1.5744013,0.50767165,-0.54186404,0.21594521,-0.51846844,-0.85658425,-0.6790291,-0.695324,-0.095674425,0.2837278,-0.5954512,-0.48607683,-1.5530081,-0.6508343,-0.16345932,0.0034985105,-0.57725346,-2.1776488,-1.3965483,0.1814544
MB-5013,0.5547589,0.9881512,0.5920507,-0.467181,-0.0062982608,0.2065485,-0.9693555,0.43858853,-1.0323402,-0.61714274,0.14746423,1.3172659,-0.5344652,0.3093219,-1.3078705,-0.6142451,1.1075201,0.9952486,-0.91447055,-0.9147692,0.75740904,-0.70502263,-0.16655774,-0.16595693,-0.6691302,1.2551823,0.92166835,-1.3917484,-0.71711904,-0.5467613,-0.11017083,1.3731534,-0.5271666,-0.054686807,0.7643076,-0.43089104,-0.51506925,-0.9767532,0.7918988,0.7484098,-0.20124902,-1.6150918,0.4313907,-0.7485126,-0.9567605,1.6405861,0.60764855,-1.5248152,-0.49457562,-1.3551577,-0.6288398,0.17005701,-0.62024426,0.64183813,-1.1847003,-0.6721308,-0.3124216,-0.75430906,-0.06768151,0.2140454,-0.59425145,-0.5123701,-1.9093181,-1.7491558,-0.39350128,0.6028471,-0.14336325,-1.0327387,-0.7772043,-0.34551245
MB-4977,-0.44348967,0.63214105,-0.50357294,-0.7193173,-0.78740066,0.9695553,-0.53896385,1.1781013,-0.46288347,-0.0129960505,-0.20234782,0.033192072,-1.136713,0.26753256,-0.4571853,-0.053386766,1.0219417,0.27383026,-0.2903277,-1.0463359,0.30012473,-0.6943253,-0.4938751,-0.76330596,-0.41109538,0.9312643,1.277179,-0.12676789,-0.72021824,0.4632838,0.57205695,0.18575394,-0.4209934,-0.47278133,-0.26633304,-0.53106576,-0.53246486,-0.49867395,1.1032201,0.9133681,0.5463624,-0.8799772,0.012696441,-0.39330202,-0.72691834,0.48537767,1.100324,-0.64413744,-0.21784544,0.35171187,-0.1582586,-0.077080525,-0.47408122,-0.20984775,-0.58075273,-0.69382536,-0.47987932,-0.27812952,0.62354356,-0.04978799,-0.028494325,-0.35241067,-0.106773436,-0.8743776,-0.13476656,-0.29542598,-1.2905729,-0.2996243,0.77310526,-0.68642634
MB-4967,0.61414397,0.32281902,0.43149123,0.06668399,0.23823988,0.25883526,-0.8866763,-0.06958273,-0.9882512,-0.72411567,-0.5003729,-0.23184061,0.03449119,0.83498836,-0.18065509,-0.46668237,0.3698066,1.632988,-1.2153949,-0.5484615,0.512371,-0.57785475,-0.6254419,-0.25303495,-0.6942238,0.24593772,0.41119683,0.6492362,0.0032990186,-0.41299507,0.4299928,0.65513515,0.35811016,0.36610705,-0.18005472,-0.24003921,-0.80929494,-0.2022488,0.8801765,1.2079936,-0.19235127,-0.45938325,0.6040471,-0.30152515,-0.22124553,0.9456615,0.027895164,-0.281329,-0.12846799,-0.24543756,-0.5552584,1.5622052,-0.36850792,0.5296663,0.43159178,0.14766209,-1.66608,-0.6184434,0.32711858,0.2604337,0.69032425,-0.43938866,-0.5405639,-0.12946655,0.7813024,2.404292,-0.16445792,0.032791596,0.60784686,-0.16105904
MB-4981,-0.120571,-0.053785983,0.49907416,-0.3913002,-0.21184626,-0.06348313,-0.05948467,0.86668015,-1.4353387,-1.9388075,-1.1255157,-0.5172681,0.054086242,0.9997465,0.01149639,-0.3450131,0.47148088,-0.22394443,-1.7335644,-0.70482206,-0.051786188,-0.37770528,-1.4820255,-0.7089197,-0.44848594,-0.5985486,-0.5574594,-0.2863276,-0.2061481,-0.5497605,-0.5602572,-0.62224156,0.34811267,0.52186775,-0.8975742,-0.21764487,-0.7517095,0.30842218,-0.54246396,0.7908991,0.46518287,-0.12136843,0.62654144,-0.75481105,-0.35781115,1.5358126,0.8419893,0.28392836,0.013096284,0.30842277,0.94116396,0.538264,-0.28542888,-0.63364124,0.6515363,0.975553,0.15965927,0.05408642,0.3614099,1.0713289,0.75750726,-0.5952491,-1.1727041,1.5630041,0.9397624,0.57185495,0.63014096,0.607846,0.65443516,-0.004998486
MB-4003,-0.42399457,0.83968866,-1.0660311,-0.34721133,-0.82479125,1.045636,0.97485477,-1.1484095,1.0158443,1.9451072,1.6976745,-1.0117425,0.8294904,-0.60764515,0.25683445,0.30532262,0.9114697,0.3936001,-1.0806288,1.5778028,1.1718041,0.67462873,-0.18395334,-0.61544335,-0.15985893,-1.1768022,-0.27243116,-1.6454844,-1.4245405,-0.038589556,-0.54016227,-0.5700548,-0.6977236,1.4310384,-0.80569726,-2.3716013,-1.5573063,-2.2762249,1.4547313,2.4978676,-1.5857997,-2.5670516,2.395095,-2.748009,-1.646587,2.2528317,1.4338398,-1.7819504,-1.4322389,-0.49227533,-2.3680007,1.9089175,-2.3349106,1.9002217,-1.1186169,-1.7612557,-0.74271303,1.0419365,-0.7026208,0.42249277,-1.6739789,-0.30222338,0.039889514,-0.31012073,0.26363295,-0.085379034,2.9109638,0.42609206,-0.83229035,-0.079379685
MB-4968,-0.14176567,1.0761291,0.49367556,-0.49507397,0.0080980975,-1.9217125,-1.5681047,-1.1786017,-0.61334556,-0.007297496,-0.29192528,1.4153409,0.07508094,0.7101201,-0.23444152,-0.29232642,1.2863749,1.5410111,0.6529348,-0.7096209,1.1795022,-0.8010983,0.037090834,-0.40099758,-0.3118205,0.29822445,-0.35551023,-0.4483867,0.565857,-0.3961993,1.2986734,1.0839267,-0.29832435,0.009397024,0.2271428,0.6562346,-0.33251533,-0.14366361,-0.9897509,0.5527593,0.45998418,-0.57795334,-0.49237606,0.030591244,-0.5600603,0.026193537,1.3433627,-0.029992428,-0.20194946,0.32031977,0.8120966,-0.62624174,0.060683597,-0.29972517,-1.1070199,-0.5178698,0.3458123,-0.7421121,-0.2759288,-0.038590815,-0.79859984,0.23863968,-0.1456636,-0.7835006,0.39679933,-0.28872767,0.16205946,-0.007498207,-0.5941503,1.1203171
MB-5052,-1.5039225,-1.3683544,-1.0964234,-0.03279085,-0.564757,-1.6296866,0.12027006,0.1900515,-0.25893483,0.23204179,0.08837909,-0.5025718,0.8178933,-1.3088671,1.680475,-0.578954,-1.8956206,-0.5108722,0.87038004,0.2627341,-0.7216167,1.3499581,-0.38320306,-0.4019973,0.031492703,-0.9264656,-1.5942984,0.019695126,1.9209149,0.114571795,-2.0669768,-1.252482,0.6222436,-0.4173953,0.15965979,0.8779786,-0.22934136,0.5993487,-0.77550507,-0.24104002,0.22674301,0.7911015,0.09537557,0.08017877,0.41779375,-0.17285624,-0.74290997,1.0665308,0.83108985,2.666428,1.3047721,-1.1733035,0.2777287,-0.9017738,-0.03219117,1.9982947,-0.8084965,-0.5401633,-0.54785997,-0.22574355,0.0644822,-0.008397771,0.013696131,1.157607,0.42309272,-0.7320157,1.5848993,5.275665,0.12216923,-0.6146444
MB-5049,-0.33851612,0.18185458,-0.40279835,-0.5509599,-0.53986335,0.9280659,-0.87028044,-0.21894489,0.28342864,0.47468024,-0.82659084,-0.30982077,-0.7945995,-0.8727778,-1.0859265,-0.056885883,-0.41149586,-0.37020758,0.14116366,1.0517354,-0.047087375,0.8729786,0.35071167,0.057486586,-1.0751275,1.4060441,0.7697066,-0.41499513,-1.1255159,0.69442546,0.95126116,0.5443632,-0.40939635,-0.93256533,1.1289159,-0.5903508,-0.1431631,-0.03789033,0.6816267,0.103872776,-0.26463303,-0.67053,0.070781775,-0.6025494,-0.48437932,0.16495852,-0.68152547,-0.8827772,-1.0404377,-0.5661567,-0.7402117,-0.12306891,-0.33121732,2.5986462,-0.26913136,0.7798024,0.20364816,-0.68002784,-0.30282196,-0.45158654,0.83398795,-0.64743596,-0.12336925,-0.20894639,1.0090449,-0.5174699,-1.7173649,-0.32551774,-0.38850212,-0.6696305
